"BLACK MOUNTAINKUROY","USER-1856","5159615177"
"STEWART MACKINLEY","USER-1857","3454213730"
"KUROYAMA","USER-1858","2373973956"
"MCCABE NINA","USER-1859","8650136660"
"CAPTAIN FATE","USER-1860","9346665235"
"AMERICAN SAMURAI","USER-1861","8770392123"
"LAU KING","USER-1862","2709251219"
"WEISS KONRAD KONNIE","USER-1863","3023814677"
"X-CUTIONERCARL DENT","USER-1864","2225907019"
"NEW SUN","USER-1865","8650536925"
"COURIERJACOB GAVIN","USER-1866","3614179712"
"BENTLEY VICTORIA","USER-1867","5316466025"
"TONGAH","USER-1868","6246978667"
"XANDU","USER-1869","0225661326"
"OGUN","USER-1870","3088833588"
"FALLON RIGBY","USER-1871","5478373506"
"WISDOM PETER","USER-1872","0932092785"
"DARKOTHMAJOR DESMON","USER-1873","4172538457"
"DR. DOOM CLONEVICTO","USER-1874","0361449198"
"DARE JOHNNY","USER-1875","4417494974"
"GLAZER FAST FREDDY","USER-1876","5856824320"
"EL TORO NEGROSERGIO","USER-1877","8294014579"
"JOYSTICKJANICE","USER-1878","7660382054"
"TEXAS TWISTERDREW D","USER-1879","6527852026"
"RAINBOW BECKY","USER-1880","7393376506"
"JAILBAITJESS","USER-1881","4879329804"
"ROCKSAMUEL JOHN ROC","USER-1882","7526066764"
"HOTSHOTLOUIS","USER-1883","6828406272"
"OGRESS","USER-1884","8555149606"
"SOUL MANFATHER JASO","USER-1885","0344303536"
"OMNIBUSLT. DALLAS","USER-1886","5497840977"
"DR. BONG","USER-1887","7493315200"
"STAINED GLASS SCARLE","USER-1888","9157870837"
"VANKIN JONATHAN","USER-1889","3306400814"
"FLINT LT.","USER-1890","5895668410"
"BLACK SPECTRECARSON","USER-1891","1101866529"
"MORPHEUSROBERT MARK","USER-1892","6031891205"
"DARKOVER PROFESSOR ","USER-1893","2900977791"
"QUASAR DOPPELGANGER ","USER-1894","5639380496"
"THOR III DOPPELGANGE","USER-1895","0649932790"
"ANGEL DOPPELGANGER","USER-1896","5574167516"
"MARVEL GIRL DOPPELGA","USER-1897","7907740578"
"MOONDRAGON DOPPELGAN","USER-1898","1816292935"
"SASQUATCH DOPPELGANG","USER-1899","5044091726"
"STORM DOPPELGANGER I","USER-1900","1427999958"
"HULK DOPPELGANGER II","USER-1901","8382449481"
"SCARLET WITCH DOPPEL","USER-1902","3028516021"
"CAPTAIN AMERICA DOPP","USER-1903","4360685333"
"COLOSSUS II DOPPELGA","USER-1904","3006736777"
"VINDICATOR II DOPPEL","USER-1905","6801628329"
"INVISIBLE WOMAN DOPP","USER-1906","4758913820"
"DORREK [SKRULL]","USER-1907","5689417761"
"COMPUTO","USER-1908","5804648231"
"DORMA [ATLANTEAN]","USER-1909","8299570039"
"SETH","USER-1910","8350390665"
"HAWLEY PAMELA","USER-1911","6406990302"
"PINKERTON PERCIVAL ","USER-1912","2641625071"
"MCGIVENEY BULL","USER-1913","7399132824"
"DONYELL","USER-1914","5739220364"
"LEAP-FROGVINCENT PA","USER-1915","3002096433"
"BLACK MARIAH","USER-1916","5142256944"
"SCIMITAR","USER-1917","6937390243"
"WHYTE HARMONY (HARM","USER-1918","5666917095"
"MONTENEGRO","USER-1919","5039803004"
"AZIR","USER-1920","4247413450"
"FAROUK","USER-1921","1056079091"
"ROYCE JENNIE","USER-1922","7293920561"
"TEMPLE CLAIRE","USER-1923","5113264565"
"BERNSTEIN EMMA WEBS","USER-1924","3614592868"
"WARHAWK II","USER-1925","4500715550"
"SCARFE RAFAEL","USER-1926","0791777053"
"BERNSTEIN DR. NOAH","USER-1927","1242606278"
"SABRETOOTHVICTOR CR","USER-1928","8806845623"
"PILEDRIVER IIBRIAN ","USER-1929","8978107010"
"YELLOWJACKET IIRITA","USER-1930","8039348842"
"BULLDOZERHENRY CAMP","USER-1931","8548224479"
"FREEMAN DEREK","USER-1932","7697316708"
"HERMES [GREEK GOD]","USER-1933","3814450723"
"TYRAK","USER-1934","4456044019"
"LIVING MONOLITHAHME","USER-1935","9225061610"
"PLASMA","USER-1936","1000222571"
"DAVIS ABBY","USER-1937","7823054191"
"REEVES MAJOR","USER-1938","6796641757"
"BENNETT DANNY","USER-1939","3646801601"
"BENNETT MITCH","USER-1940","2007763130"
"THREETREES","USER-1941","9557971198"
"RAVAGEPROF. GEOFFRE","USER-1942","9288612043"
"HONDA DR.","USER-1943","3460852154"
"MARKS DR. SHIELA","USER-1944","0176540883"
"SHAW MILDRED","USER-1945","0042243853"
"BRUNO","USER-1946","3857658020"
"COCO","USER-1947","7559973618"
"GREGORY TODD","USER-1948","8625115282"
"MICHAELS DAWN","USER-1949","1736264455"
"WOLMAN GIDEON","USER-1950","4417158523"
"DRAGO VALERIE","USER-1951","3077332773"
"FELDSTADT DR. HANS","USER-1952","7306814555"
"LUMPKIN WILHEMINA B","USER-1953","2067103142"
"PUNISHER","USER-1954","4005229917"
"WINGFOOT WYNONA","USER-1955","7437000717"
"DORMA II [ATLANTEAN]","USER-1956","5044684259"
"SHAKTI","USER-1957","4705894014"
"TECHNARX","USER-1958","0061859189"
"DIVINITY","USER-1959","7679379069"
"HIPPOLYTA [GREEK GOD","USER-1960","5740484898"
"PERSEPHONE","USER-1961","3180774411"
"CALEDONIAALISANDE S","USER-1962","6608874047"
"MOY ALYSSA","USER-1963","8308380660"
"MARVEL GIRL IIVALER","USER-1964","3471138994"
"RENO AGENT","USER-1965","9309596362"
"PUPPY","USER-1966","5878682672"
"STEM","USER-1967","1790953521"
"DIAMONDE YVETTE","USER-1968","8712797118"
"BARR","USER-1969","9765308115"
"ARLISSE","USER-1970","8171852053"
"KATAR","USER-1971","4474055720"
"LARROCA SALVADORE","USER-1972","6190025547"
"ASHEMA [CELESTIAL]","USER-1973","2542400180"
"APOSTATE","USER-1974","0004919693"
"CLINTON BILL","USER-1975","8598157682"
"WETHERELL MANOLI","USER-1976","1951625328"
"WEBSTER NORM","USER-1977","6023847726"
"LEE STAN","USER-1978","6646447855"
"MASKED MARAUDERFRAN","USER-1979","3492084003"
"SUEE FAH LO","USER-1980","3664329263"
"LAYLA","USER-1981","0064000712"
"PRIMAXJAROMEL","USER-1982","8473544162"
"RAMROD II","USER-1983","0692754827"
"RIFKIN BIFF","USER-1984","8325984056"
"FOOLKILLER IIGREG S","USER-1985","8346901626"
"CHANG DR. PHILLIP","USER-1986","9967999719"
"SHORR JACQUELINE","USER-1987","0671849054"
"MEER MAX","USER-1988","0776084902"
"SABRARUTH BAT-SERAP","USER-1989","4721186099"
"RABIN GRETTA","USER-1990","6992813756"
"GUNTLY DAVID","USER-1991","4644194116"
"GESTALT","USER-1992","5965248789"
"DORNOVA-BLONSKY NAD","USER-1993","7133019352"
"CRAZY EIGHTLESLIE A","USER-1994","0820474299"
"CUSSLER PHILLIP","USER-1995","7679995232"
"CUSSLER PHILLIP JR.","USER-1996","7604457867"
"BOONE","USER-1997","4391974379"
"WILD WHIP","USER-1998","2450897499"
"SCRIER II","USER-1999","6181329875"
"VERMINEDWARD WHELAN","USER-2000","2035605188"
"MEDEA","USER-2001","6449246398"
"MR. NACHT","USER-2002","1379912796"
"CHAKRA","USER-2003","9343298971"
"TRACER","USER-2004","1895333538"
"WATSON KEVIN","USER-2005","1235561337"
"NOCTURNE IIANGELA C","USER-2006","6234702407"
"WATSON PHILIP","USER-2007","8454517563"
"CAGLIOSTRO ALESSAND","USER-2008","2481884525"
"ANTOINETTE MARIE","USER-2009","3498693794"
"IMPOSSIBLE WOMAN","USER-2010","8966764133"
"SHARYDCONAL","USER-2011","3596282067"
"SHIPPINSKY MALIK","USER-2012","8909809978"
"MEACHUM JOY","USER-2013","8613940798"
"DEATH STINGMIRANDA ","USER-2014","4959184314"
"SSSLETHCOTT","USER-2015","9141273256"
"CRIME-WAVEHOLLIS","USER-2016","1956789186"
"LEIR","USER-2017","5891086368"
"CABER","USER-2018","6050051220"
"DAGDA","USER-2019","9671090599"
"DEMONICUSDR. DOUGLA","USER-2020","5553499680"
"SNOW CHARLIE","USER-2021","1791884915"
"EIGHTBALL","USER-2022","1917143552"
"BUTCH","USER-2023","6746052875"
"DARLA","USER-2024","3271614137"
"RALF","USER-2025","2744981825"
"MUSESHANNON FITZPAT","USER-2026","4459549619"
"JOHNSMEYER JAMES","USER-2027","6056104112"
"SCOTT PARIS","USER-2028","8862419283"
"CARDINALE CARLOS","USER-2029","6011248830"
"LIPTON TRENTON III","USER-2030","2160982927"
"KARLSON KAREN","USER-2031","8905027769"
"LOBO II","USER-2032","7258843630"
"MCHELE JEREMY","USER-2033","6534240892"
"WILSON DUBOSE","USER-2034","2544511990"
"HELLER ERIC","USER-2035","6721980345"
"PINKWATER ELLA","USER-2036","2426908623"
"DICHINSON RICKY","USER-2037","0390834940"
"BAZIN PHILLIPPE","USER-2038","1314239675"
"BLOODSHEDWYNDELL DI","USER-2039","1971192057"
"HYPERTRON IISTURDEV","USER-2040","1259568357"
"HYPERTRONCHESTER","USER-2041","5889640517"
"DUVALL SNAKY","USER-2042","7027133704"
"MAN-MOUNTAIN MARKO","USER-2043","0774414990"
"GALVIN TOMMY","USER-2044","7277939520"
"ROSE IISGT. BLUME","USER-2045","7502844766"
"DEATHWATCHSTEPHAN L","USER-2046","3245313688"
"KATZENBERG NICK","USER-2047","1768018121"
"ROSE III","USER-2048","0791471962"
"BLACK CYRUS","USER-2049","2086709625"
"YETRIGAR","USER-2050","1582411841"
"ONSLAUGHT II","USER-2051","0649354297"
"HYPERSTORM","USER-2052","5695968820"
"DARK BEASTHENRY MCC","USER-2053","6524594907"
"EBONY","USER-2054","3058345613"
"AHURA","USER-2055","0335614391"
"HALBERG DONALD","USER-2056","5659394500"
"CLOONEY DR.","USER-2057","3954572809"
"CHANEY AMANDA","USER-2058","8745429227"
"CYBERMANCERDR. SUZI","USER-2059","7299500620"
"MOONRAKERSLADE TRUM","USER-2060","3728700051"
"BOLT IICHRIS BRADLE","USER-2061","5017318470"
"FERGUSON ISABEL","USER-2062","9957300357"
"IVANOVA ELENA","USER-2063","4572850586"
"MAVERICKCHRISTOPHER","USER-2064","1248229357"
"PUSHKIN IVAN","USER-2065","4402785054"
"SICKLE II","USER-2066","3411409969"
"HAMMER IV","USER-2067","1035624283"
"MCKENZIE SCARLETT","USER-2068","7119944103"
"WILD CHILDKYLE GIBN","USER-2069","1506971385"
"TATSUO","USER-2070","3395072909"
"FATALEPAMELA GREENW","USER-2071","1526029007"
"RANDOM IIMARSHALL E","USER-2072","6342230004"
"STANACHEK FREDDIE","USER-2073","5402230554"
"BEALE ERIC","USER-2074","2055137868"
"NEKOBAH ROMAN","USER-2075","9866899128"
"FUNARO DONNA","USER-2076","6918014978"
"COPPERHEAD II","USER-2077","6139490187"
"JUVAN","USER-2078","3516370759"
"EGO","USER-2079","2525926126"
"ZON","USER-2080","8034867919"
"SUGAR MAN","USER-2081","4921947659"
"SENTRY III","USER-2082","7134161431"
"INGOT","USER-2083","1573446601"
"GLOUCESTER","USER-2084","3683107423"
"SCARUM","USER-2085","0501299505"
"RAMSHOT","USER-2086","8240299039"
"TAUREY WILLIAM MALC","USER-2087","2903363006"
"FIELDSTONE","USER-2088","8150885442"
"CHADWICK CHEER","USER-2089","6372447811"
"CHADWICK DR. HESPER","USER-2090","2420734895"
"LOBLOLLY","USER-2091","8534599502"
"WATCHFIRE","USER-2092","6482491312"
"FIZGIG","USER-2093","8354114813"
"HOOPSNAKE","USER-2094","6350377054"
"BOMBLAST","USER-2095","2113739143"
"HOARFROST","USER-2096","8620146994"
"WYSPERMS. STEWART","USER-2097","9298186031"
"FIREARM","USER-2098","6436604248"
"SAWYER RYAN","USER-4482","7720010846"
"CROMWELL HAMILTON","USER-4483","5371425446"
"CARPATHIAN ANDREW","USER-4484","2297644513"
"JESSUP DR.","USER-4485","2621570771"
"HORTON DOUGIE","USER-4486","4468424153"
"WOLFE HEDY","USER-4487","3281212835"
"THINGEE","USER-4488","9418308651"
"GALE SHERIFF","USER-4489","8192994582"
"LILLIAN BEA","USER-4490","0430893964"
"NUTT","USER-4491","8646647595"
"FILLMORE BETTY","USER-4492","8383987744"
"FILLMORE GARRET","USER-4493","2794481624"
"BENNY JAKE","USER-4494","1316032394"
"DOCTOR DR. JOSHUA","USER-4495","2324436514"
"KING (OF THE SEWER P","USER-4496","7866960500"
"SANTOS MARIO","USER-4497","7801802844"
"SANTOS JOSE","USER-4498","7354518952"
"HUNGYR","USER-4499","4884575585"
"HARRIER","USER-4500","4561744060"
"COMMANDER BLAZE","USER-4501","6718028004"
"SCORCHTOMMY NG","USER-4502","6339299406"
"PYLLAR","USER-4503","0917536118"
"MROTH","USER-4504","0926285002"
"ALISTRO","USER-4505","3932407205"
"SLAYER","USER-4506","0038342027"
"HSU CHEN","USER-4507","5978307568"
"DEWITT KEARSON","USER-4508","6552221156"
"ROM CLONE","USER-4509","6702105469"
"DEVASTATOR IIGREGOR","USER-4510","5242817108"
"ELECTRYON","USER-4511","2531366366"
"DRAGONBLOOD ULYSSES","USER-4512","7478698153"
"RYLOR","USER-4513","7295477803"
"ASTARTE","USER-4514","8079633175"
"INDIGO ODYSSEUS","USER-4515","3982845815"
"FOGELSTROM HIRAM","USER-4516","1470854541"
"HALLOWEEN JACK","USER-4517","2167434038"
"DANVILLE SEN. OWEN","USER-4518","0402755872"
"ARMAGEDDON MAN","USER-4519","9698312121"
"KING BEDLAMCHRISTOP","USER-4520","0592331521"
"PARADIGM","USER-4521","9349456899"
"CALDERONE HANNAH","USER-4522","2844460418"
"SWITCHDEVON ALOMAR","USER-4523","0781476972"
"GUTHRIE LUKE","USER-4524","9398389457"
"GUTHRIE TYLER","USER-4525","8221758855"
"HOLIDAY JORDAN","USER-4526","0903443455"
"FOGG ARCHIMEDES ARC","USER-4527","1362285366"
"DELPHI II","USER-4528","7060653768"
"COLLINS BRADBURY","USER-4529","4338484789"
"SEBASTIAN MARISSA","USER-4530","3147724764"
"DEVILLE ARCADIA","USER-4531","8248167397"
"DONNELY VICTORIA TO","USER-4532","0696206014"
"SANDOVAL JULIANA","USER-4533","7659347624"
"INSHALLAH KHALID","USER-4534","1785201259"
"YEE WAI CHEE","USER-4535","8157010481"
"VON DOOM CYNTHIA","USER-4536","0378516502"
"DIEGO MANUEL","USER-4537","2889521751"
"ST. THOMAS JULES","USER-4538","3682041025"
"TAREVA","USER-4539","0213581791"
"GLOBDR. SUMNER BECK","USER-4540","9952370915"
"RINTRAH DOPPELGANGER","USER-4541","4808258311"
"SHAZANA","USER-4542","2859054384"
"DR. STRANGE DOPPELGA","USER-4543","8516269695"
"LEVIN MAJOR DEBRA","USER-4544","6680913545"
"VAZHIN ALEXEI MIKHA","USER-4545","4068544404"
"OSHTUR","USER-4546","6272760883"
"HOGGOTH","USER-4547","9951931656"
"BOUNCER","USER-4548","8769200885"
"BLISS","USER-4549","7355092359"
"CYLLA II","USER-4550","1713139835"
"VALTORR","USER-4551","3622259703"
"MUNIPOOR","USER-4552","3723987785"
"RAGGADORR","USER-4553","6736752874"
"CYTTORAK","USER-4554","4126350797"
"IKONN","USER-4555","7746988299"
"DENAK","USER-4556","4500111511"
"WATOOMB","USER-4557","1907723391"
"GRIEFSAVOR","USER-4558","6079760925"
"YGMLOSVORRAICH","USER-4559","5196151773"
"MOTHER-OF-PAIN","USER-4560","8388695868"
"PAPA GRANITE","USER-4561","7892121045"
"FACADE","USER-4562","9521172108"
"CHASE DETECTIVE SLO","USER-4563","9422998596"
"BRYCE ARCHER","USER-4564","7708874363"
"POWELL AMY","USER-4565","4173379504"
"COOPER COLE","USER-4566","7928546895"
"BAKER","USER-4567","2193086700"
"TRAVELER","USER-4568","8281628597"
"ABEL","USER-4569","9402359397"
"CHARLIE","USER-4570","0869048492"
"TSUNG MARCUS","USER-4571","3028942669"
"WISDOM ROMANY","USER-4572","6045420614"
"HAMILTON PAUL","USER-4573","0073053357"
"FORD","USER-4574","7794818888"
"ROMAN DR. NILES","USER-4575","7006579102"
"VOGEL","USER-4576","7136565518"
"SEBASTIAN MRS.","USER-4577","2043458737"
"QUEEN OF STAR SWORDS","USER-4578","3817254430"
"SLOAN JASON","USER-4579","4053964872"
"WHEELER MKONI MARY","USER-4580","4432964594"
"OMORO","USER-4581","5962385647"
"AKAFE","USER-4582","7835386160"
"WHEELER","USER-4583","1190071303"
"NGAMO","USER-4584","3796930136"
"HENCKEL MARIA","USER-4585","2651919621"
"ZET","USER-4586","1988209351"
"TYRUS KRILL","USER-4587","9361675809"
"JEXIA","USER-4588","5536130852"
"ULARA","USER-4589","9152564470"
"BENGAL","USER-4590","9184666493"
"SMERDILOVISC VICTOR","USER-4591","2640806183"
"ZINGH","USER-4592","1111998241"
"LU MR.","USER-4593","2313934622"
"TRASK DR. BOLIVAR","USER-4594","0076357071"
"FURMINTZ HARMON","USER-4595","2313983492"
"SYPHONN","USER-4596","7014834299"
"WITCHFIRE","USER-4597","6095656373"
"DEAN SUSAN","USER-4598","3719546532"
"DEAN DARBY","USER-4599","6586458861"
"NEMESIS","USER-4600","5921293951"
"HAGGERT BOB","USER-4601","4459434974"
"MARAUDER II","USER-4602","2649996404"
"FALK DR. JENNIE","USER-4603","2715760993"
"TAIFUTOSHIO SASAKI","USER-4604","6444811796"
"JAWBREAKER","USER-4605","6969885107"
"KUROKO","USER-4606","0428749008"
"ASTRONOMER","USER-4607","8276362151"
"TRADER","USER-4608","2164341441"
"GOTH","USER-4609","8432657998"
"KILLIAN","USER-4610","1110494158"
"BROADSIDE","USER-4611","7615543401"
"THUNDERBIRD IIINEAL","USER-4612","4855808790"
"BELDAME","USER-4613","7658120535"
"HELIX II","USER-4614","0696961549"
"RINGLET","USER-4615","2766451043"
"TORQUE II","USER-4616","3595875308"
"GYRE","USER-4617","7693960721"
"COIL","USER-4618","6417815796"
"RAX","USER-4619","2915973646"
"ELYSIA","USER-4620","8038171348"
"ANTEUS","USER-4621","8405496010"
"DOMINA","USER-4622","6103660034"
"SOLE RANSOME","USER-4623","6836042733"
"DELGADO RUFUS","USER-4624","8034544925"
"BIG CASINO","USER-4625","9087462846"
"JUNCTION","USER-4626","3610589615"
"SETH III","USER-4627","0018998412"
"HUNTERJAEGER","USER-4628","0669249888"
"KILMER","USER-4629","1336850950"
"SALVO","USER-4630","5165692305"
"TARTARUS","USER-4631","6044090993"
"WANDERER","USER-4632","3051056935"
"SANGUINE","USER-4633","7758462368"
"TOL-NOK","USER-4634","4199190877"
"MASTON-DAR","USER-4635","9789263445"
"THERNON","USER-4636","2276939100"
"KRUSH","USER-4637","2707588721"
"TARNOK-KOL","USER-4638","0427738728"
"KITANG","USER-4639","9974233165"
"LOCKHART","USER-4640","7588078455"
"GRANDE DAME","USER-4641","5687525530"
"DEVOOR ALBERT","USER-4642","5674752721"
"SABU","USER-4643","4845148611"
"TWEEDLEDOPE","USER-4644","6182654859"
"KIRKEGAARD","USER-4645","9341358944"
"HAUS","USER-4646","4225474554"
"FEUER","USER-4647","7749752482"
"RINGO KID","USER-4648","7619320841"
"MILLER JENETTE","USER-4649","1861385944"
"DEATHRAVENJOSHUA RA","USER-4650","2919907384"
"LANGTREE GINA","USER-4651","9697016910"
"TORK LT.","USER-4652","6811620410"
"SNIDER DET. LOU","USER-4653","2531114430"
"SAVAGE STEEL IIARTH","USER-4654","6365017433"
"MANDARIN JAMES","USER-4655","7461443472"
"DESOLATION","USER-4656","7044986678"
"LAMENT","USER-4657","7703524512"
"REQUIEM","USER-4658","2792872735"
"DIRGE","USER-4659","3158000181"
"REVENANT","USER-4660","8249356329"
"VOGE TULLAMORE","USER-4661","8911625678"
"SKETCH","USER-4662","4818222369"
"KURASOV SIMYON BORI","USER-4663","9046069148"
"FARAHD","USER-4664","8586282012"
"CUDGEL","USER-4665","2638281615"
"MANACLE","USER-4666","8645341312"
"GALADRIEL","USER-4667","9847253103"
"STAR HAMMER","USER-4668","8937726460"
"GOROTH","USER-4669","3511193167"
"WEBWING","USER-4670","6915202410"
"KONIEV IRINI","USER-4671","0581445944"
"KONIEV MRS.","USER-4672","8832360982"
"BLOODY BESS","USER-4673","9611743908"
"KONIEV DMITRI","USER-4674","0978430692"
"JARA","USER-4675","4985409257"
"STECKEE","USER-4676","7490430381"
"LEEBRE VEEDA","USER-4677","5683044731"
"GRASSWIND ZOOFREY","USER-4678","6620621744"
"ARKANIAN GLIB","USER-4679","8930262535"
"GODSTALKER","USER-4680","3082142226"
"SHYMR","USER-4681","9410607273"
"ZEY-ROGG","USER-4682","8105006671"
"BAV-TEK","USER-4683","9003894759"
"HAV-ROGG","USER-4684","4152641412"
"JELLA PRIVATE","USER-4685","2849084875"
"PHILLIPS SIR GORDON","USER-4686","7100031311"
"MACTAGGART JOE","USER-4687","8504563605"
"VAVELLA","USER-4688","5569246631"
"LYTHKA COMMANDER","USER-4689","3171712859"
"MYLZOBRYN CHIEF","USER-4690","0495195101"
"PRIMO ALEXIS","USER-4691","3558456501"
"PIRANHA II","USER-4692","3394810928"
"ADAM X","USER-4693","9033464546"
"KLAER","USER-4694","4585251659"
"HAV-AK","USER-4695","8988940174"
"HELKOOKY","USER-4696","9192788590"
"SMASHER","USER-4697","9325937611"
"LUNATIKARISEN TYRK","USER-4698","7878085402"
"MARISTA","USER-4699","8506273992"
"RYNDA","USER-4700","2020318910"
"AGON","USER-4701","9738038547"
"SPIRAL IIESTELLE GE","USER-4702","7043366335"
"RAZORFIST IVMARCO S","USER-4703","5319658164"
"CARLTON JAKE","USER-4704","5811187812"
"COFFY DET.","USER-4705","6050522019"
"CARLTON LUCY","USER-4706","4896974133"
"WILLIAMS NILES","USER-4707","9742721357"
"ADAMS CONGRESSMAN H","USER-4708","6183992875"
"HALL MORGAN","USER-4709","4481529203"
"MINISTER BLOOD","USER-4710","2497496051"
"REXEL TOIVEN","USER-4711","9967365791"
"SMASHER II","USER-4712","3579013765"
"SHUMA-GORATH","USER-4713","8826337715"
"HARGEN","USER-4714","2820292226"
"ESON [CELESTIAL]","USER-4715","8270583117"
"DRUIG","USER-4716","9421015059"
"ZARIN","USER-4717","8050518676"
"HULK ROBOT","USER-4718","8655440236"
"DROMEDAN","USER-4719","7758159029"
"SIGMAR","USER-4720","0647476704"
"GAARK","USER-4721","5676838443"
"EKAK","USER-4722","9727846864"
"TAROOK","USER-4723","6449576623"
"NASH SABRINA","USER-4724","4007282376"
"NASH JOHN JOHNNY TH","USER-4725","4285555932"
"PROWLER IIIRICK LAW","USER-4726","6439219355"
"ANNALEE","USER-4727","3741025068"
"ROTH DR. GERALD","USER-4728","9894935072"
"CHTYLOK","USER-4729","7652434899"
"TOWNSEND CHRIS","USER-4730","9865400865"
"MENTUS","USER-4731","7528356992"
"STONECUTTERUTAMA TO","USER-4732","4885075801"
"EMBER","USER-4733","4078827661"
"NUGENT ALICE","USER-4734","2090367614"
"BLACK BRIGADE","USER-4735","8203182066"
"TREMONT JONATHAN","USER-4736","4881186139"
"LORD TEMPLAR","USER-4737","8703130242"
"PELIALI","USER-4738","1716326588"
"REVER BRAD","USER-4739","7087884959"
"WEASON SENATOR","USER-4740","3218170505"
"DUNER MAJOR","USER-4741","7946717561"
"HAGER GENERAL","USER-4742","0484311941"
"REVER DAN","USER-4743","8550881687"
"WARGODMORA HAGER","USER-4744","1357590730"
"RYANS JIM","USER-4745","7838376133"
"SURGEON GENERALANGE","USER-4746","6088136886"
"BUCKY VI","USER-4747","7795014138"
"WORD II","USER-4748","2013295280"
"IZANAMI II","USER-4749","9635280424"
"VON STRUCKER WERNER","USER-4750","7936258792"
"GEDDINGS JUDITH GHO","USER-4751","0895017543"
"PAVANE","USER-4752","1735111943"
"HARDCORE","USER-4753","9567945326"
"ANDREWS DARYL TROOP","USER-4754","8641605516"
"MEDINA ANALISA MARI","USER-4755","0590260666"
"LUCAS JAMES JR.","USER-4756","8812342812"
"RAZORFIST ROBOT","USER-4757","1307113875"
"SHOCKWAVE ROBOT","USER-4758","6711001354"
"GRIMM PETUNIA PENNY","USER-4759","8785436344"
"BOULDER","USER-4760","9344835741"
"HAMMERHAND","USER-4761","7770307940"
"WATER WITCH","USER-4762","4232195276"
"DIGGER II","USER-4763","8284657702"
"BENJAMIN BYRON","USER-4764","8906980162"
"RAINBOW","USER-4765","5918172562"
"JAVELINDARIN","USER-4766","2295531583"
"HATCHET-9","USER-4767","1127372211"
"NETTLES","USER-4768","8393881649"
"CHAMBLISS","USER-4769","9392963305"
"MUNSON","USER-4770","1695602759"
"SMITH HELEN BACK","USER-4771","2533567310"
"SMITH ANDY","USER-4772","2277596517"
"REBO","USER-4773","5350850597"
"WEALS MELVIN J.","USER-4774","4337228439"
"SHAARA MR.","USER-4775","9859164960"
"SHAPANDER KARIMA","USER-4776","1337785532"
"SHAARA MRS.","USER-4777","5338492588"
"SHAARA SANJIT","USER-4778","7575945622"
"BLACK DEATHDR. IVAN","USER-4779","2487590910"
"PET","USER-4780","4100071848"
"MOJO II","USER-4781","0896685158"
"KRAGAR","USER-4782","8283773637"
"BRAHAMS","USER-4783","4060391918"
"DRISCOLL MAYOR","USER-4784","0957474942"
"NIRA","USER-4785","1909681104"
"FLEET JONAS","USER-4786","9813413608"
"WENDIGO IVMICHAEL F","USER-4787","3510298029"
"FLEET TAMARA","USER-4788","8373693279"
"JESTER III","USER-4789","2611658206"
"VOLKHVY","USER-4790","3384707066"
"SUPREME COMMANDER","USER-4791","1913571860"
"RENKO DR. IRENO","USER-4792","5486981593"
"DREAMGUARDDEPUTY WI","USER-4793","0819680417"
"MUNDY SHANE","USER-4794","0042782866"
"ORPHAN","USER-4795","0404937773"
"BROKER","USER-4796","5902267485"
"SKEWER","USER-4797","8118992865"
"SKULLBUSTER","USER-4798","2099628280"
"SUPER-ANDROID F-4","USER-4799","9232214956"
"WILSON LOUIS","USER-4800","3773686336"
"RICOCHET RITA","USER-4801","8009130425"
"NORTH RICKY","USER-4802","7036797818"
"RIESER ROB","USER-4803","3318139574"
"YAYAUHCO","USER-4804","9208063219"
"LORD LEADER","USER-4805","6153776542"
"ZOM","USER-4806","3663509127"
"TAYLOR JENNA","USER-4807","8464256297"
"WATSON MADELINE","USER-4808","2567598883"
"BROWN FRANK","USER-4809","3217219386"
"BYRNES TIM","USER-4810","0587684581"
"HUNTSMAN","USER-4811","1996165980"
"KILLDRAGON HARMONY","USER-4812","5715341367"
"RED RAVEN II","USER-4813","4202553695"
"SQUIRREL GIRL","USER-4814","7707549404"
"ROCKET RACER II","USER-4815","8750712825"
"KEEVER","USER-4816","0051028734"
"MASTERBLASTER","USER-4817","3134123493"
"POWERHOUSE II","USER-4818","7949482290"
"BROOKS ANNA","USER-4819","8397045401"
"GOONER MELVIN","USER-4820","2572665249"
"THORPE LUKE","USER-4821","4341245498"
"STYX II","USER-4822","4892408169"
"RANDOM","USER-4823","6524747229"
"UNCEGILA","USER-4824","5267781696"
"VIGIL","USER-4825","8477466945"
"VITCHEN","USER-4826","3829829348"
"NUGENT","USER-4827","0040017194"
"BRUTUS KLOR","USER-4828","1014956440"
"SKARABROUS","USER-4829","0811723931"
"MOLGOTHA","USER-4830","7527377107"
"SIFFROR","USER-4831","3817520538"
"MALEVOLENCE","USER-4832","1394314158"
"PHEMOUS","USER-4833","8721706975"
"THOG","USER-4834","4058438082"
"VILIVEN","USER-4835","7891866289"
"HEDRON","USER-4836","3523334746"
"GLEEG","USER-4837","0583723633"
"ALCHEMYTHOMAS JONES","USER-4838","2490145306"
"JESTER II","USER-4839","3208439209"
"EXECUTIONER IV","USER-4840","8188256725"
"KNAVE","USER-4841","9739012090"
"RED QUEEN","USER-4842","6897558253"
"NECROM","USER-4843","4433243790"
"ANTI-PHOENIX","USER-4844","7458226719"
"KLEIN SHIRLEY","USER-4845","7258733959"
